ts,vrms,irms,preal,s,q,fp,kwh
2026-06-10T22:53:16,119.53,3.6069,349.4,431.14,252.59,0.8104,0.563237
2026-06-10T22:53:16,125.9,1.8541,192.39,233.43,-132.2,0.8242,0.563279
2026-06-10T22:53:16,119.71,3.7576,367.06,449.84,260.04,0.816,0.563287
2026-06-10T22:53:17,125.92,1.8522,188.6,233.23,-137.21,0.8086,0.563328
2026-06-10T22:53:17,119.5,3.6275,348.27,433.49,258.12,0.8034,0.563335
2026-06-10T22:53:17,126.04,1.8616,189.56,234.63,-138.27,0.8079,0.563376
2026-06-10T22:53:17,120.08,3.6116,347.92,433.68,258.9,0.8022,0.563384
2026-06-10T22:53:18,125.94,1.83,190.16,230.47,-130.22,0.8251,0.563424
2026-06-10T22:53:18,119.6,3.6141,362.03,432.25,236.17,0.8375,0.563432
2026-06-10T22:53:19,125.98,1.87,190.18,235.59,-139.04,0.8073,0.563474
2026-06-10T22:53:19,119.74,3.7154,348.81,444.89,276.15,0.784,0.563482
2026-06-10T22:53:19,125.94,1.8674,193.1,235.19,-134.25,0.8211,0.563523
2026-06-10T22:53:19,119.46,3.6192,350.99,432.33,252.43,0.8118,0.56353
2026-06-10T22:53:20,126.03,1.8657,189.33,235.14,-139.44,0.8052,0.563575
2026-06-10T22:53:20,119.43,3.8984,363.97,465.57,290.3,0.7818,0.563583
2026-06-10T22:53:20,126.0,1.8592,191.86,234.25,-134.4,0.819,0.563625
2026-06-10T22:53:20,119.3,3.8235,371.87,456.15,264.17,0.8152,0.563633
2026-06-10T22:53:21,125.94,1.8353,189.97,231.14,-131.68,0.8219,0.563674
2026-06-10T22:53:21,119.25,3.7922,382.6,452.21,241.08,0.846,0.563683
2026-06-10T22:53:21,126.24,1.868,189.84,235.82,-139.9,0.805,0.563725
2026-06-10T22:53:21,119.76,3.9341,437.95,471.16,173.76,0.9295,0.563734
2026-06-10T22:53:22,125.9,1.863,194.81,234.56,-130.64,0.8305,0.563775
2026-06-10T22:53:22,119.71,3.7598,355.87,450.08,275.56,0.7907,0.563783
2026-06-10T22:53:22,125.98,1.8816,190.35,237.04,-141.27,0.803,0.563825
2026-06-10T22:53:22,119.33,3.8215,376.6,456.04,257.19,0.8258,0.563834
2026-06-10T22:53:23,125.83,1.8724,192.81,235.6,-135.4,0.8184,0.563875
2026-06-10T22:53:23,119.52,3.6641,352.47,437.93,259.89,0.8049,0.563882
2026-06-10T22:53:24,126.04,1.8389,188.06,231.77,-135.47,0.8114,0.563923
2026-06-10T22:53:24,119.61,3.6695,365.49,438.93,243.06,0.8327,0.563931
2026-06-10T22:53:24,125.88,1.8687,190.38,235.23,-138.16,0.8093,0.563973
2026-06-10T22:53:24,119.33,3.7781,366.11,450.83,263.09,0.8121,0.563981
2026-06-10T22:53:25,125.79,1.8532,194.49,233.13,-128.54,0.8343,0.564024
2026-06-10T22:53:25,119.41,3.8521,361.75,459.98,284.11,0.7864,0.564032
2026-06-10T22:53:25,126.0,1.8705,190.86,235.68,-138.27,0.8098,0.564075
2026-06-10T22:53:25,119.6,3.9548,396.62,472.99,257.71,0.8385,0.564084
2026-06-10T22:53:26,125.9,1.8583,192.45,233.96,-133.05,0.8226,0.564127
2026-06-10T22:53:26,119.39,3.9465,378.14,471.16,281.07,0.8026,0.564136
2026-06-10T22:53:26,126.04,1.8437,188.3,232.37,-136.15,0.8104,0.564178
2026-06-10T22:53:26,119.98,3.848,372.45,461.67,272.8,0.8068,0.564186
2026-06-10T22:53:27,125.93,1.8655,192.03,234.93,-135.33,0.8174,0.564228
2026-06-10T22:53:27,120.07,3.7835,354.91,454.27,283.54,0.7813,0.564236
2026-06-10T22:53:27,125.92,1.8619,195.32,234.45,-129.68,0.8331,0.564272
2026-06-10T22:53:28,119.06,3.712,372.27,441.93,238.15,0.8424,0.56428
2026-06-10T22:53:28,125.88,1.8793,190.08,236.57,-140.84,0.8035,0.564322
2026-06-10T22:53:28,118.86,3.7373,362.15,444.21,257.24,0.8153,0.56433
2026-06-10T22:53:29,125.95,1.8538,195.28,233.49,-128.0,0.8364,0.564371
2026-06-10T22:53:29,119.1,3.6757,353.5,437.78,258.24,0.8075,0.564378
2026-06-10T22:53:29,126.02,1.8662,190.38,235.18,-138.07,0.8095,0.564419
2026-06-10T22:53:29,118.32,3.7486,430.81,443.51,105.39,0.9714,0.564428
2026-06-10T22:53:30,125.96,1.865,192.91,234.92,-134.05,0.8212,0.56447
2026-06-10T22:53:30,118.65,3.8244,355.56,453.78,281.95,0.7835,0.564478
2026-06-10T22:53:30,125.96,1.8567,195.15,233.87,-128.89,0.8344,0.564518
2026-06-10T22:53:30,119.39,3.6397,354.93,434.52,250.67,0.8168,0.564526
2026-06-10T22:53:31,125.96,1.8878,191.36,237.8,-141.17,0.8047,0.564567
2026-06-10T22:53:31,118.94,3.6615,349.74,435.49,259.48,0.8031,0.564575
2026-06-10T22:53:31,126.0,1.8694,197.27,235.55,-128.71,0.8375,0.564616
2026-06-10T22:53:31,118.87,3.703,387.44,440.19,208.94,0.8802,0.564624
2026-06-10T22:53:32,125.83,1.8837,191.24,237.03,-140.04,0.8068,0.564665
2026-06-10T22:53:32,118.72,3.7023,346.62,439.55,270.29,0.7886,0.564673
2026-06-10T22:53:33,125.88,1.8682,195.8,235.17,-130.26,0.8326,0.564716
2026-06-10T22:53:33,119.06,3.7906,354.31,451.31,279.55,0.7851,0.564724
2026-06-10T22:53:33,125.76,1.8543,191.61,233.19,-132.9,0.8217,0.564766
2026-06-10T22:53:33,118.79,3.7278,351.03,442.82,269.95,0.7927,0.564773
2026-06-10T22:53:34,125.83,1.862,192.78,234.29,-133.14,0.8228,0.564814
2026-06-10T22:53:34,118.62,3.6578,369.15,433.89,228.01,0.8508,0.564822
2026-06-10T22:53:34,125.75,1.85,193.58,232.65,-129.04,0.8321,0.564863
2026-06-10T22:53:34,118.84,3.6712,353.54,436.27,255.62,0.8104,0.564871
2026-06-10T22:53:35,125.77,1.8905,189.51,237.77,-143.6,0.797,0.564912
2026-06-10T22:53:35,118.73,3.7003,370.09,439.33,236.74,0.8424,0.56492
2026-06-10T22:53:35,125.87,1.8605,197.24,234.19,-126.25,0.8422,0.564961
2026-06-10T22:53:35,119.53,3.6677,358.57,438.41,252.26,0.8179,0.564969
2026-06-10T22:53:36,125.92,1.867,189.9,235.1,-138.6,0.8077,0.565009
2026-06-10T22:53:36,119.02,3.6305,349.4,432.09,254.21,0.8086,0.565017
2026-06-10T22:53:37,125.87,1.8656,195.26,234.83,-130.46,0.8315,0.565058
2026-06-10T22:53:37,118.96,3.6504,354.93,434.25,250.19,0.8173,0.565066
2026-06-10T22:53:37,125.88,1.8511,190.74,233.02,-133.86,0.8185,0.565107
2026-06-10T22:53:37,118.65,3.7405,375.94,443.8,235.85,0.8471,0.565115
2026-06-10T22:53:38,125.91,1.8871,193.76,237.59,-137.51,0.8155,0.565157
2026-06-10T22:53:38,119.17,3.8641,372.83,460.48,270.26,0.8097,0.565166
2026-06-10T22:53:38,125.89,1.8551,192.68,233.54,-131.96,0.8251,0.565207
2026-06-10T22:53:38,118.59,3.8803,379.77,460.16,259.85,0.8253,0.565216
2026-06-10T22:53:39,126.01,1.8631,189.28,234.78,-138.9,0.8062,0.565258
2026-06-10T22:53:39,118.4,3.9662,427.11,469.6,195.21,0.9095,0.565267
2026-06-10T22:53:39,126.06,1.8685,195.18,235.54,-131.86,0.8286,0.56531
2026-06-10T22:53:39,119.27,3.9954,378.55,476.53,289.45,0.7944,0.565318
2026-06-10T22:53:40,126.02,1.8584,191.16,234.19,-135.28,0.8163,0.565361
2026-06-10T22:53:40,118.71,3.9653,370.9,470.71,289.83,0.788,0.56537
2026-06-10T22:53:40,125.9,1.9037,195.63,239.69,-138.5,0.8162,0.565412
2026-06-10T22:53:40,119.01,3.8746,363.37,461.12,283.89,0.788,0.56542
2026-06-10T22:53:41,125.93,1.8639,193.08,234.73,-133.48,0.8226,0.565463
2026-06-10T22:53:41,119.04,3.8367,361.12,456.73,279.63,0.7907,0.565471
2026-06-10T22:53:42,125.94,1.8783,189.74,236.54,-141.25,0.8021,0.565512
2026-06-10T22:53:42,118.91,3.7682,368.04,448.09,255.6,0.8213,0.565521
2026-06-10T22:53:42,125.91,1.8484,192.67,232.73,-130.55,0.8279,0.565561
2026-06-10T22:53:42,118.64,3.7069,374.84,439.77,230.0,0.8523,0.565569
2026-06-10T22:53:43,125.96,1.8667,191.11,235.13,-136.98,0.8128,0.565611
2026-06-10T22:53:43,118.79,3.7845,354.25,449.57,276.81,0.788,0.565619
2026-06-10T22:53:43,125.98,1.8887,197.62,237.93,-132.51,0.8306,0.565661
2026-06-10T22:53:43,118.79,3.7525,366.78,445.78,253.36,0.8228,0.565669
2026-06-10T22:53:44,126.01,1.872,192.2,235.88,-136.75,0.8148,0.56571
2026-06-10T22:53:44,118.71,3.7221,364.03,441.85,250.42,0.8239,0.565718
2026-06-10T22:53:44,126.07,1.8687,190.28,235.59,-138.91,0.8077,0.565761
2026-06-10T22:53:44,119.53,3.9158,361.92,468.07,296.83,0.7732,0.56577
2026-06-10T22:53:45,126.15,1.8495,194.6,233.31,-128.71,0.8341,0.565811
2026-06-10T22:53:45,118.84,3.8204,425.09,454.0,159.41,0.9363,0.56582
2026-06-10T22:53:45,125.86,1.8699,187.67,235.35,-142.02,0.7974,0.565861
2026-06-10T22:53:46,119.17,3.8382,362.07,457.4,279.5,0.7916,0.565869
2026-06-10T22:53:46,125.85,1.8698,194.31,235.31,-132.71,0.8258,0.565911
2026-06-10T22:53:46,118.92,3.7913,362.19,450.85,268.49,0.8033,0.565919
2026-06-10T22:53:47,125.93,1.8526,189.13,233.3,-136.6,0.8107,0.56596
2026-06-10T22:53:47,119.16,3.706,371.43,441.61,238.86,0.8411,0.565969
2026-06-10T22:53:47,125.91,1.8629,191.21,234.57,-135.88,0.8151,0.56601
2026-06-10T22:53:47,118.4,3.8141,413.85,451.61,180.76,0.9164,0.566019
2026-06-10T22:53:48,125.83,1.8529,192.98,233.15,-130.83,0.8277,0.566061
2026-06-10T22:53:48,118.73,3.8762,369.84,460.23,273.92,0.8036,0.566069
2026-06-10T22:53:48,125.84,1.8687,189.77,235.15,-138.86,0.807,0.566111
2026-06-10T22:53:48,119.43,3.834,377.73,457.9,258.83,0.8249,0.566119
2026-06-10T22:53:49,125.82,1.8636,195.05,234.48,-130.14,0.8319,0.566161
2026-06-10T22:53:49,119.01,3.8189,365.73,454.48,269.8,0.8047,0.566169
2026-06-10T22:53:49,125.87,1.8709,188.56,235.49,-141.06,0.8007,0.566213
2026-06-10T22:53:49,119.3,3.9508,365.48,471.34,297.63,0.7754,0.566221
2026-06-10T22:53:50,125.94,1.8729,190.1,235.87,-139.63,0.806,0.566263
2026-06-10T22:53:50,118.73,3.9319,423.37,466.82,196.65,0.9069,0.566272
2026-06-10T22:53:51,125.84,1.8433,189.23,231.97,-134.17,0.8158,0.566315
2026-06-10T22:53:51,119.06,3.9982,375.14,476.03,293.05,0.7881,0.566324
2026-06-10T22:53:51,125.81,1.8577,189.85,233.72,-136.32,0.8123,0.566366
2026-06-10T22:53:51,118.73,3.8414,371.94,456.09,263.97,0.8155,0.566374
2026-06-10T22:53:52,125.83,1.8524,193.49,233.08,-129.96,0.8301,0.566416
2026-06-10T22:53:52,118.65,3.8617,374.45,458.19,264.06,0.8172,0.566424
2026-06-10T22:53:52,125.74,1.871,189.23,235.27,-139.79,0.8043,0.566466
2026-06-10T22:53:52,118.69,3.8626,369.54,458.44,271.3,0.8061,0.566474
2026-06-10T22:53:53,125.76,1.8675,190.63,234.85,-137.17,0.8117,0.566519
2026-06-10T22:53:53,118.74,3.9587,350.23,470.05,313.5,0.7451,0.566526
2026-06-10T22:53:53,125.9,1.8489,188.52,232.77,-136.54,0.8099,0.566567
2026-06-10T22:53:53,119.22,3.6911,388.62,440.04,206.44,0.8831,0.566575
2026-06-10T22:53:54,125.77,1.8606,189.65,234.02,-137.1,0.8104,0.566616
2026-06-10T22:53:54,118.98,3.7183,349.35,442.42,271.46,0.7896,0.566624
2026-06-10T22:53:54,125.82,1.8353,190.19,230.91,-130.95,0.8236,0.566665
2026-06-10T22:53:55,118.79,3.7117,371.9,440.89,236.8,0.8435,0.566674
2026-06-10T22:53:55,125.73,1.8627,189.71,234.21,-137.34,0.81,0.566715
2026-06-10T22:53:55,118.63,3.8516,370.64,456.91,267.19,0.8112,0.566724
2026-06-10T22:53:56,125.93,1.8749,193.51,236.1,-135.27,0.8196,0.566766
2026-06-10T22:53:56,118.99,3.8805,375.87,461.73,268.17,0.8141,0.566774
2026-06-10T22:53:56,125.81,1.8679,189.51,234.99,-138.95,0.8064,0.566816
2026-06-10T22:53:56,118.7,3.787,364.34,449.51,263.27,0.8105,0.566824
2026-06-10T22:53:57,125.81,1.8783,190.75,236.31,-139.5,0.8072,0.566867
2026-06-10T22:53:57,118.65,3.8588,359.04,457.83,284.08,0.7842,0.566874
2026-06-10T22:53:57,125.96,1.8356,189.51,231.22,-132.47,0.8196,0.566916
2026-06-10T22:53:57,119.27,3.7784,369.91,450.65,257.41,0.8208,0.566924
2026-06-10T22:53:58,125.81,1.8662,190.28,234.79,-137.55,0.8104,0.566967
2026-06-10T22:53:58,118.73,3.8528,363.45,457.45,277.79,0.7945,0.566975
2026-06-10T22:53:58,126.03,1.8595,194.7,234.35,-130.43,0.8308,0.567016
2026-06-10T22:53:58,119.29,3.7535,372.94,447.76,247.8,0.8329,0.567024
2026-06-10T22:53:59,125.86,1.8726,189.06,235.69,-140.73,0.8022,0.567066
2026-06-10T22:53:59,119.31,3.8442,362.81,458.67,280.61,0.791,0.567074
2026-06-10T22:54:00,125.85,1.872,191.54,235.6,-137.18,0.813,0.567116
2026-06-10T22:54:00,118.81,3.7883,368.7,450.09,258.15,0.8192,0.567124
2026-06-10T22:54:00,125.82,1.8449,189.53,232.13,-134.03,0.8165,0.567166
2026-06-10T22:54:00,118.71,3.8501,367.91,457.05,271.17,0.805,0.567174
2026-06-10T22:54:01,125.87,1.8745,190.84,235.95,-138.75,0.8088,0.567217
2026-06-10T22:54:01,118.88,3.8475,349.41,457.38,295.14,0.7639,0.567225
2026-06-10T22:54:01,125.88,1.8668,195.78,235.0,-129.97,0.8331,0.567266
2026-06-10T22:54:01,118.56,3.6592,364.42,433.83,235.38,0.84,0.567274
2026-06-10T22:54:02,125.84,1.8793,189.85,236.48,-141.0,0.8028,0.567314
2026-06-10T22:54:02,118.66,3.666,349.33,435.02,259.24,0.803,0.567322
2026-06-10T22:54:02,126.09,1.8647,193.92,235.12,-132.95,0.8248,0.567363
2026-06-10T22:54:02,119.21,3.6959,368.69,440.6,241.24,0.8368,0.567371
2026-06-10T22:54:03,125.97,1.8479,188.0,232.79,-137.28,0.8076,0.567412
2026-06-10T22:54:03,118.98,3.7298,356.16,443.77,264.72,0.8026,0.56742
2026-06-10T22:54:03,125.94,1.8701,189.64,235.53,-139.68,0.8052,0.567461
2026-06-10T22:54:03,118.97,3.6697,346.26,436.59,265.92,0.7931,0.567469
2026-06-10T22:54:04,125.96,1.8631,196.32,234.68,-128.59,0.8365,0.567511
2026-06-10T22:54:04,118.92,3.7225,349.18,442.67,272.09,0.7888,0.567519
2026-06-10T22:54:05,125.99,1.8832,189.72,237.25,-142.46,0.7997,0.567561
2026-06-10T22:54:05,118.73,3.7807,398.19,448.88,207.22,0.8871,0.567569
2026-06-10T22:54:05,125.93,1.875,195.02,236.13,-133.12,0.8259,0.567611
2026-06-10T22:54:05,118.53,3.8382,373.52,454.96,259.74,0.821,0.567619
2026-06-10T22:54:06,125.79,1.8559,189.35,233.45,-136.55,0.8111,0.567661
2026-06-10T22:54:06,118.62,3.8835,370.41,460.68,273.89,0.8041,0.567669
2026-06-10T22:54:06,125.94,1.8649,191.0,234.86,-136.68,0.8132,0.567711
2026-06-10T22:54:06,118.8,3.8985,382.47,463.15,261.2,0.8258,0.56772
2026-06-10T22:54:07,126.93,1.8526,197.21,235.15,-128.09,0.8386,0.567761
2026-06-10T22:54:07,115.3,3.8516,360.01,444.09,260.01,0.8107,0.567769
2026-06-10T22:54:07,126.04,1.8928,190.49,238.56,-143.62,0.7985,0.567812
2026-06-10T22:54:07,118.84,3.9275,388.29,466.75,259.01,0.8319,0.56782
2026-06-10T22:54:08,125.91,1.8704,196.13,235.52,-130.39,0.8328,0.567861
2026-06-10T22:54:08,118.72,3.7064,352.94,440.01,262.76,0.8021,0.567869
2026-06-10T22:54:09,125.91,1.8623,191.22,234.48,-135.7,0.8155,0.567909
2026-06-10T22:54:09,118.57,3.6541,351.81,433.28,252.9,0.812,0.567917
2026-06-10T22:54:09,125.94,1.8699,195.05,235.49,-131.95,0.8283,0.567959
2026-06-10T22:54:09,118.18,3.848,380.52,454.75,249.01,0.8368,0.567968
2026-06-10T22:54:10,125.93,1.8548,192.92,233.57,-131.68,0.8259,0.568009
2026-06-10T22:54:10,118.82,3.8733,371.02,460.23,272.32,0.8062,0.568018
2026-06-10T22:54:10,125.91,1.8767,193.18,236.29,-136.07,0.8175,0.56806
2026-06-10T22:54:10,118.18,3.8772,371.56,458.22,268.15,0.8109,0.568068
2026-06-10T22:54:11,126.14,1.8747,196.97,236.48,-130.86,0.8329,0.56811
2026-06-10T22:54:11,117.67,3.8893,375.07,457.66,262.26,0.8195,0.568119
2026-06-10T22:54:11,126.36,1.8754,191.66,236.96,-139.35,0.8088,0.568161
2026-06-10T22:54:11,118.37,3.9241,364.28,464.51,288.23,0.7842,0.568169
2026-06-10T22:54:12,126.2,1.8823,196.25,237.56,-133.85,0.8261,0.568211
2026-06-10T22:54:12,117.96,3.8529,372.23,454.5,260.8,0.819,0.56822
2026-06-10T22:54:12,126.18,1.8674,193.95,235.63,-133.81,0.8231,0.568262
2026-06-10T22:54:12,118.36,3.8035,346.83,450.17,286.99,0.7704,0.568269
2026-06-10T22:54:13,126.1,1.8705,195.32,235.87,-132.23,0.8281,0.568311
2026-06-10T22:54:13,118.12,3.7033,348.81,437.45,263.99,0.7974,0.568319
2026-06-10T22:54:14,126.04,1.8682,195.74,235.46,-130.88,0.8313,0.56836
2026-06-10T22:54:14,118.28,3.6195,333.63,428.12,268.29,0.7793,0.568368
2026-06-10T22:54:14,126.11,1.8914,193.26,238.52,-139.79,0.8102,0.568407
2026-06-10T22:54:14,117.12,3.5841,394.46,419.75,143.52,0.9397,0.568416
2026-06-10T22:54:15,126.11,1.8813,197.62,237.25,-131.28,0.833,0.56846
2026-06-10T22:54:15,116.86,4.0023,396.52,467.71,248.05,0.8478,0.568469
2026-06-10T22:54:15,126.3,1.8753,191.28,236.86,-139.69,0.8076,0.568513
2026-06-10T22:54:15,116.72,3.9885,398.6,465.54,240.52,0.8562,0.568521
2026-06-10T22:54:16,126.18,1.8853,198.01,237.89,-131.84,0.8324,0.568565
2026-06-10T22:54:16,116.82,3.9794,401.24,464.88,234.78,0.8631,0.568574
2026-06-10T22:54:16,126.35,1.8842,195.69,238.06,-135.57,0.822,0.568618
2026-06-10T22:54:16,117.47,4.0185,406.46,472.06,240.06,0.861,0.568627
2026-06-10T22:54:17,126.19,1.9171,195.14,241.92,-142.99,0.8066,0.568671
2026-06-10T22:54:17,117.14,4.0415,403.66,473.42,247.36,0.8526,0.56868
2026-06-10T22:54:17,126.22,1.8717,196.55,236.24,-131.07,0.832,0.568724
2026-06-10T22:54:18,117.07,4.0242,403.07,471.12,243.9,0.8556,0.568733
2026-06-10T22:54:18,126.28,1.8755,191.11,236.84,-139.9,0.8069,0.568777
2026-06-10T22:54:18,117.01,4.0247,403.24,470.95,243.29,0.8562,0.568786
2026-06-10T22:54:19,126.25,1.8656,196.5,235.52,-129.85,0.8343,0.568831
2026-06-10T22:54:19,117.05,4.0326,406.96,472.02,239.14,0.8622,0.56884
2026-06-10T22:54:19,126.22,1.8662,192.31,235.55,-136.02,0.8164,0.568884
2026-06-10T22:54:19,116.82,4.0251,403.11,470.23,242.13,0.8572,0.568893
2026-06-10T22:54:20,126.12,1.8921,194.53,238.64,-138.23,0.8152,0.568937
2026-06-10T22:54:20,116.81,4.0574,403.34,473.94,248.88,0.851,0.568946
2026-06-10T22:54:20,126.31,1.8713,195.93,236.36,-132.19,0.829,0.56899
2026-06-10T22:54:20,117.6,4.0508,418.63,476.39,227.38,0.8787,0.569
2026-06-10T22:54:21,126.14,1.8949,192.2,239.03,-142.1,0.8041,0.569044
2026-06-10T22:54:21,117.05,4.0794,405.1,477.49,252.76,0.8484,0.569053
2026-06-10T22:54:21,126.22,1.8865,199.17,238.11,-130.5,0.8364,0.569097
2026-06-10T22:54:21,117.19,4.0617,407.11,475.98,246.62,0.8553,0.569107
2026-06-10T22:54:22,126.23,1.8976,192.07,239.55,-143.15,0.8018,0.569151
2026-06-10T22:54:22,117.07,4.051,400.16,474.25,254.53,0.8438,0.56916
2026-06-10T22:54:23,126.2,1.9179,197.16,242.05,-140.41,0.8145,0.569205
2026-06-10T22:54:23,117.13,4.0825,408.42,478.17,248.68,0.8541,0.569214
2026-06-10T22:54:23,126.16,1.8791,191.23,237.07,-140.11,0.8067,0.569258
2026-06-10T22:54:23,116.61,4.1194,429.17,480.36,215.77,0.8934,0.569267
2026-06-10T22:54:24,126.23,1.889,190.91,238.44,-142.86,0.8007,0.569313
2026-06-10T22:54:24,116.88,4.2319,410.37,494.62,276.12,0.8297,0.569322
2026-06-10T22:54:24,126.17,1.8667,195.84,235.51,-130.82,0.8316,0.569367
2026-06-10T22:54:24,116.69,4.1633,419.63,485.82,244.82,0.8638,0.569376
2026-06-10T22:54:25,126.13,1.8829,191.99,237.49,-139.8,0.8084,0.569422
2026-06-10T22:54:25,116.64,4.2188,425.87,492.06,246.5,0.8655,0.569431
2026-06-10T22:54:25,126.34,1.9037,198.76,240.5,-135.41,0.8264,0.569477
2026-06-10T22:54:25,117.33,4.3063,445.47,505.27,238.44,0.8816,0.569487
2026-06-10T22:54:26,126.24,1.8946,193.05,239.17,-141.18,0.8072,0.569533
2026-06-10T22:54:26,116.75,4.4166,434.07,515.63,278.31,0.8418,0.569543
2026-06-10T22:54:26,126.27,1.8992,191.48,239.81,-144.37,0.7985,0.569589
2026-06-10T22:54:26,116.89,4.422,437.25,516.87,275.62,0.846,0.569599
2026-06-10T22:54:27,126.18,1.8684,192.59,235.76,-135.98,0.8169,0.569645
2026-06-10T22:54:27,116.84,4.3498,425.62,508.22,277.73,0.8375,0.569655
2026-06-10T22:54:28,126.23,1.8816,191.14,237.51,-141.0,0.8047,0.569701
2026-06-10T22:54:28,116.97,4.2693,413.32,499.4,280.31,0.8276,0.56971
2026-06-10T22:54:28,126.1,1.8724,195.23,236.1,-132.76,0.8269,0.569755
2026-06-10T22:54:28,116.63,4.1601,416.56,485.19,248.77,0.8585,0.569764
2026-06-10T22:54:29,126.13,1.871,190.76,235.98,-138.92,0.8084,0.569809
2026-06-10T22:54:29,116.61,4.1739,414.25,486.73,255.54,0.8511,0.569819
2026-06-10T22:54:29,126.24,1.8846,192.09,237.91,-140.36,0.8074,0.569864
2026-06-10T22:54:29,116.91,4.1689,422.94,487.4,242.24,0.8677,0.569873
2026-06-10T22:54:30,126.24,1.8661,193.87,235.56,-133.8,0.823,0.569919
2026-06-10T22:54:30,116.69,4.3254,435.9,504.73,254.44,0.8636,0.569929
2026-06-10T22:54:30,126.31,1.8967,192.03,239.57,-143.25,0.8015,0.569974
2026-06-10T22:54:30,117.32,4.2736,410.64,501.4,287.72,0.819,0.569983
2026-06-10T22:54:31,126.48,1.875,196.88,237.14,-132.19,0.8302,0.570028
2026-06-10T22:54:31,117.28,4.1402,423.6,485.55,237.32,0.8724,0.570038
2026-06-10T22:54:32,126.55,1.8838,191.46,238.4,-142.04,0.8031,0.570083
2026-06-10T22:54:32,117.37,4.181,412.62,490.73,265.62,0.8408,0.570092
2026-06-10T22:54:32,126.39,1.8861,192.23,238.39,-141.0,0.8063,0.570137
2026-06-10T22:54:32,116.93,4.1224,409.51,482.04,254.29,0.8495,0.570146
2026-06-10T22:54:33,126.49,1.8637,193.43,235.74,-134.75,0.8205,0.570191
2026-06-10T22:54:33,116.81,4.1204,409.16,481.3,253.46,0.8501,0.5702
2026-06-10T22:54:33,126.44,1.8832,192.4,238.1,-140.27,0.8081,0.570245
2026-06-10T22:54:33,116.88,4.1327,412.43,483.03,251.44,0.8538,0.570254
2026-06-10T22:54:34,126.45,1.8671,195.47,236.09,-132.41,0.8279,0.570299
2026-06-10T22:54:34,116.77,4.1513,412.44,484.75,254.72,0.8508,0.570308
2026-06-10T22:54:34,126.64,1.8959,191.52,240.1,-144.81,0.7977,0.570353
2026-06-10T22:54:34,117.49,4.1526,420.94,487.87,246.65,0.8628,0.570362
2026-06-10T22:54:35,126.52,1.9014,196.74,240.56,-138.44,0.8178,0.570408
2026-06-10T22:54:35,117.13,4.1525,414.64,486.4,254.28,0.8525,0.570417
2026-06-10T22:54:35,126.52,1.8992,192.86,240.29,-143.34,0.8026,0.570462
2026-06-10T22:54:36,117.14,4.1638,416.39,487.76,254.02,0.8537,0.570471
2026-06-10T22:54:36,126.52,1.9044,195.39,240.94,-140.98,0.8109,0.570516
2026-06-10T22:54:36,117.39,4.1499,414.9,487.15,255.28,0.8517,0.570525
2026-06-10T22:54:37,126.61,1.8731,192.27,237.14,-138.82,0.8108,0.57057
2026-06-10T22:54:37,117.33,4.116,412.48,482.93,251.15,0.8541,0.570579
2026-06-10T22:54:37,126.47,1.8967,193.39,239.88,-141.93,0.8062,0.570624
2026-06-10T22:54:37,117.0,4.1298,409.28,483.2,256.84,0.847,0.570633
2026-06-10T22:54:38,126.41,1.8899,197.53,238.91,-134.39,0.8268,0.570679
2026-06-10T22:54:38,116.96,4.1713,415.67,487.87,255.41,0.852,0.570688
2026-06-10T22:54:38,126.54,1.9025,192.19,240.75,-145.0,0.7983,0.570733
2026-06-10T22:54:38,117.41,4.1595,417.62,488.37,253.18,0.8551,0.570742
2026-06-10T22:54:39,126.43,1.9013,196.63,240.38,-138.26,0.818,0.570788
2026-06-10T22:54:39,117.07,4.1597,413.52,486.99,257.21,0.8491,0.570797
2026-06-10T22:54:39,126.61,1.8704,191.83,236.82,-138.87,0.81,0.570841
2026-06-10T22:54:39,117.63,4.1076,412.43,483.17,251.71,0.8536,0.57085
2026-06-10T22:54:40,126.48,1.8943,193.46,239.59,-141.34,0.8075,0.570895
2026-06-10T22:54:40,117.41,4.1286,413.69,484.73,252.63,0.8534,0.570905
2026-06-10T22:54:41,126.53,1.8872,197.85,238.79,-133.71,0.8285,0.57095
2026-06-10T22:54:41,117.33,4.1427,415.74,486.06,251.82,0.8553,0.570959
2026-06-10T22:54:41,126.49,1.9074,193.74,241.28,-143.8,0.803,0.571004
2026-06-10T22:54:41,117.13,4.1539,415.01,486.53,253.92,0.853,0.571013
2026-06-10T22:54:42,126.51,1.8958,196.37,239.85,-137.71,0.8187,0.571059
2026-06-10T22:54:42,117.28,4.1959,414.12,492.11,265.85,0.8415,0.571068
2026-06-10T22:54:42,126.44,1.8766,193.11,237.28,-137.87,0.8139,0.571113
2026-06-10T22:54:42,117.29,4.1221,410.22,483.47,255.86,0.8485,0.571122
2026-06-10T22:54:43,126.43,1.9016,193.08,240.42,-143.25,0.8031,0.571167
2026-06-10T22:54:43,117.01,4.1482,411.45,485.36,257.47,0.8477,0.571176
2026-06-10T22:54:43,126.59,1.8929,199.58,239.62,-132.62,0.8329,0.57122
2026-06-10T22:54:43,117.73,4.0657,415.81,478.67,237.11,0.8687,0.57123
2026-06-10T22:54:44,126.39,1.9106,191.96,241.49,-146.52,0.7949,0.571273
2026-06-10T22:54:44,117.71,3.906,345.43,459.79,303.46,0.7513,0.571281
